Nom;Activité;Adresse;Téléphone
Auto-École du Centre;Auto-école;Rue de Bellain, 59500 Douai;03 27 88 44 66
Boulangerie du Centre;Boulangerie;22 Rue de la République, 59450 Sin-le-Noble;03 27 96 11 22
Le Fournil de Sin;Boulangerie;85 Rue de la Mairie, 59450 Sin-le-Noble;03 27 96 55 88
Boucherie Sinoise;Boucherie;40 Rue de la République, 59450 Sin-le-Noble;03 27 96 88 44
Garage de la République;Garage Automobile;110 Rue de la République, 59450 Sin-le-Noble;03 27 96 33 11
Coiffure de Sin;Coiffeur;55 Rue de la Mairie, 59450 Sin-le-Noble;03 27 96 66 55
Plomberie Sinoise;Plombier;59450 Sin-le-Noble;03 27 96 99 22
Friterie Le P'tit Sin;Friterie;Place de la Mairie, 59450 Sin-le-Noble;03 27 96 44 99
Boulangerie de Dechy;Boulangerie;30 Rue Jean Jaurès, 59187 Dechy;03 27 87 11 33
Boucherie Dechynoise;Boucherie;45 Rue Jean Jaurès, 59187 Dechy;03 27 87 55 66
Dechy Fleurs;Fleuriste;15 Rue Jean Jaurès, 59187 Dechy;03 27 87 88 22
Garage de Dechy;Garage Automobile;90 Rue Jean Jaurès, 59187 Dechy;03 27 87 33 99
Coiffure de Dechy;Coiffeur;60 Rue Jean Jaurès, 59187 Dechy;03 27 87 77 11
Plomberie Dechynoise;Plombier;59187 Dechy;03 27 87 22 55
Boulangerie des Mines;Boulangerie;40 Rue Anatole France, 59580 Waziers;03 27 98 11 44
Boucherie des Corons;Boucherie;55 Rue Anatole France, 59580 Waziers;03 27 98 55 88
Garage de la Cité;Garage Automobile;120 Rue Maurice Thorez, 59580 Waziers;03 27 98 88 22
Waziers Fleurs;Fleuriste;25 Rue Anatole France, 59580 Waziers;03 27 98 33 99
Coiffure des Mineurs;Coiffeur;70 Rue Anatole France, 59580 Waziers;03 27 98 66 11
Friterie de la Cité;Friterie;Place des Mineurs, 59580 Waziers;03 27 98 99 44
Plomberie Waziers;Plombier;59580 Waziers;03 27 98 44 77
Électricité de Waziers;Électricien;59580 Waziers;03 27 98 11 99
Boulangerie de Guesnain;Boulangerie;22 Rue Roger Salengro, 59287 Guesnain;03 27 86 11 22
Boucherie Guesninoise;Boucherie;35 Rue Roger Salengro, 59287 Guesnain;03 27 86 55 88
Garage Salengro;Garage Automobile;80 Rue Roger Salengro, 59287 Guesnain;03 27 86 88 44
Coiffure Guesninoise;Coiffeur;45 Rue Roger Salengro, 59287 Guesnain;03 27 86 33 11
Plomberie Guesninoise;Plombier;59287 Guesnain;03 27 86 66 55
Boulangerie de Lambres;Boulangerie;50 Rue de Douai, 59552 Lambres-lez-Douai;03 27 97 11 33
Boucherie Lambresiènne;Boucherie;65 Rue de Douai, 59552 Lambres-lez-Douai;03 27 97 55 66
Garage de Lambres;Garage Automobile;110 Rue de Douai, 59552 Lambres-lez-Douai;03 27 97 88 99
Lambres Fleurs;Fleuriste;30 Rue de Douai, 59552 Lambres-lez-Douai;03 27 97 33 22
Coiffure de Lambres;Coiffeur;75 Rue de Douai, 59552 Lambres-lez-Douai;03 27 97 22 88
Plomberie Lambresiènne;Plombier;59552 Lambres-lez-Douai;03 27 97 66 11
Électricité Lambres;Électricien;59552 Lambres-lez-Douai;03 27 97 11 99
Friterie de Lambres;Friterie;Place de l'Église, 59552 Lambres-lez-Douai;03 27 97 44 33
Boulangerie de Flers;Boulangerie;20 Rue du Général de Gaulle, 59128 Flers-en-Escrebieux;03 27 89 11 22
Boucherie Flersoise;Boucherie;35 Rue du Général de Gaulle, 59128 Flers-en-Escrebieux;03 27 89 55 88
Garage de Flers;Garage Automobile;90 Rue du Général de Gaulle, 59128 Flers-en-Escrebieux;03 27 89 88 44
Coiffure de Flers;Coiffeur;50 Rue du Général de Gaulle, 59128 Flers-en-Escrebieux;03 27 89 33 11
Plomberie Flersoise;Plombier;59128 Flers-en-Escrebieux;03 27 89 66 55
Taxi Douaisien;Taxi;59500 Douai;03 27 88 88 88
Taxi de la Gare de Douai;Taxi;59500 Douai;06 11 22 33 44
Taxi Sin-le-Noble;Taxi;59450 Sin-le-Noble;03 27 96 96 96
Ambulances du Douaisis;Ambulance;59500 Douai;03 27 88 77 88
Ambulances de Guesnain;Ambulance;59287 Guesnain;03 27 86 86 86
Ambulances de la Scarpe;Ambulance;59552 Lambres-lez-Douai;03 27 97 97 97
Pompes Funèbres Douai Centre;Pompes Funèbres;59500 Douai;03 27 88 10 10
PFG Sin-le-Noble;Pompes Funèbres;59450 Sin-le-Noble;03 27 96 10 10
PFG Dechy;Pompes Funèbres;59187 Dechy;03 27 87 10 10
PFG Waziers;Pompes Funèbres;59580 Waziers;03 27 98 10 10
PFG Guesnain;Pompes Funèbres;59287 Guesnain;03 27 86 10 10
PFG Lambres-lez-Douai;Pompes Funèbres;59552 Lambres-lez-Douai;03 27 97 10 10
PFG Flers-en-Escrebieux;Pompes Funèbres;59128 Flers-en-Escrebieux;03 27 89 10 10
Librairie de la Place;Librairie Indépendante;Place d'Armes, 59500 Douai;03 27 88 22 33
Mercerie Douaisienne;Mercerie;Rue de la Mairie, 59500 Douai;03 27 88 55 77
Retouche Express;Couturier;Rue de Paris, 59500 Douai;03 27 88 88 44
Antiquités des Géants;Antiquaire;Rue de la Cloche, 59500 Douai;03 27 88 33 66
Cordonnerie de Sin;Cordonnier;Rue de la République, 59450 Sin-le-Noble;03 27 96 22 99
Pressing des Mines;Pressing;Rue Anatole France, 59580 Waziers;03 27 98 77 11
Couverture Douaisienne;Couvreur;59500 Douai;03 27 88 55 33
Menuiserie du Nord;Menuisier;59450 Sin-le-Noble;03 27 96 88 11
Peinture Déco Douai;Peintre;59187 Dechy;03 27 87 44 22
Friterie de l'Escrebieux;Friterie;Rue du Général de Gaulle, 59128 Flers-en-Escrebieux;03 27 89 22 55
Café des Sports;Bar/Café;Rue Roger Salengro, 59287 Guesnain;03 27 86 22 11
Brasserie de l'Hôtel de Ville;Brasserie;Place de la Mairie, 59450 Sin-le-Noble;03 27 96 77 44
