Nom;Activité;Adresse;Téléphone
Peinture Déco Marne;Peintre;54500 Vandœuvre-lès-Nancy;03 83 53 66 44
Artisan Peintre du secteur;Peintre;54500 Vandœuvre-lès-Nancy;03 83 51 11 33
Toiture Vandœuvre Pro;Couvreur;54500 Vandœuvre-lès-Nancy;03 83 53 99 55
Couverture du Sud Nancy;Couvreur;54500 Vandœuvre-lès-Nancy;03 83 51 11 88
Auto-École de la Mairie;Auto-école;Rue du Général Frère, 54500 Vandœuvre-lès-Nancy;03 83 51 44 66
Taxi Vandœuvre Pro;Taxi;54500 Vandœuvre-lès-Nancy;03 83 51 88 88
Ambulances du Sud Nancéien;Ambulance;54500 Vandœuvre-lès-Nancy;03 83 51 77 88
Pompes Funèbres Générales Vandœuvre;Pompes Funèbres;54500 Vandœuvre-lès-Nancy;03 83 51 10 10
Boulangerie de Heillecourt;Boulangerie;22 Grande Rue, 54180 Heillecourt;03 83 51 11 22
Boucherie de Heillecourt;Boucherie;40 Grande Rue, 54180 Heillecourt;03 83 51 55 88
Garage de Heillecourt;Garage Automobile;110 Route de Fléville, 54180 Heillecourt;03 83 51 88 44
Coiffure de Heillecourt;Coiffeur;55 Grande Rue, 54180 Heillecourt;03 83 51 33 11
Plomberie de Heillecourt;Plombier;54180 Heillecourt;03 83 51 66 55
Friterie de Heillecourt;Friterie;Place de la Mairie, 54180 Heillecourt;03 83 51 44 99
Boulangerie de Houdemont;Boulangerie;30 Rue de la République, 54180 Houdemont;03 83 51 11 33
Garage de Houdemont;Garage Automobile;90 Route de Nancy, 54180 Houdemont;03 83 51 88 22
Coiffure de Houdemont;Coiffeur;60 Rue de la République, 54180 Houdemont;03 83 51 77 11
Boucherie de Houdemont;Boucherie;45 Rue de la République, 54180 Houdemont;03 83 51 55 66
Boulangerie de Ludres;Boulangerie;22 Rue de la République, 54710 Ludres;03 83 25 11 44
Garage de Ludres;Garage Automobile;80 Rue de la République, 54710 Ludres;03 83 25 88 22
Boulangerie de Chavigny;Boulangerie;30 Rue Principale, 54230 Chavigny;03 83 25 11 66
Garage de Chavigny;Garage Automobile;50 Rue Principale, 54230 Chavigny;03 83 25 88 11
Optique Vandœuvre;Opticien;Boulevard de l'Europe, 54500 Vandœuvre;03 83 51 22 55
Pharmacie Centrale Vandœuvre;Pharmacie;Place de la Mairie, 54500 Vandœuvre;03 83 51 33 22
Pharmacie de Heillecourt;Pharmacie;Grande Rue, 54180 Heillecourt;03 83 51 33 88
Pharmacie de Houdemont;Pharmacie;Rue de la République, 54180 Houdemont;03 83 51 11 33
Institut Océane Vandœuvre;Institut de Beauté;Boulevard de l'Europe, 54500 Vandœuvre;03 83 51 12 34
Salon Création Coiffure;Coiffeur;Rue du Général Frère, 54500 Vandœuvre;03 83 51 78 90
Cordonnerie de la Mairie;Cordonnier;Place de la Mairie, 54500 Vandœuvre;03 83 51 56 78
Pressing Vandœuvre Pro;Pressing;Boulevard de l'Europe, 54500 Vandœuvre;03 83 51 90 12
Laverie de Heillecourt;Pressing;Heillecourt;03 83 51 34 56
Mercerie du Sud Rémois;Mercerie;Rue Pasteur, 54500 Vandœuvre;03 83 51 55 77
Retouche Vandœuvre;Couturier;Rue de la République, 54500 Vandœuvre;03 83 51 88 44
Antiquités du secteur;Antiquaire;Vandœuvre-lès-Nancy;03 83 51 33 66
Librairie de la Mairie;Librairie;Place de la Mairie, 54500 Vandœuvre;03 83 51 22 33
Dépannage Élec Vandœuvre;Électricien;54500 Vandœuvre;06 11 33 44 55
Chauffagiste Marne Pro;Chauffagiste;54180 Heillecourt;03 83 51 11 11
Toiture Vandœuvre Pro;Couvreur;54500 Vandœuvre;03 83 51 11 11
Peintre Sud Nancéien;Peintre;54500 Vandœuvre;03 83 51 11 11
Menuiserie du secteur;Menuisier;54180 Houdemont;03 83 51 11 11
Poissonnerie du Marché;Poissonnerie;Place de la Mairie, 54500 Vandœuvre;03 83 51 11 11
Taxi de Heillecourt;Taxi;54180 Heillecourt;03 83 51 20 20
Taxi de Ludres;Taxi;54710 Ludres;03 83 25 20 30
Ambulances de la Marne;Ambulance;54500 Vandœuvre;03 83 51 88 88
PFG Heillecourt;Pompes Funèbres;54180 Heillecourt;03 83 51 10 10
PFG Ludres;Pompes Funèbres;54710 Ludres;03 83 25 10 11
Café des Sports Heillecourt;Bar;54180 Heillecourt;03 83 51 22 11
Brasserie de la Mairie Ludres;Brasserie;54710 Ludres;03 83 25 77 44
Coiffure de Fléville;Coiffeur;54710 Fléville;03 83 25 90 12
Boucherie de Fléville;Boucherie;54710 Fléville;03 83 25 34 56
Le Relais Lorrain;Restaurant;Vandœuvre-lès-Nancy;03 83 51 44 55
L'Estaminet du Sud;Restaurant;Vandœuvre-lès-Nancy;03 83 51 66 77
Friterie de la Mairie;Friterie;Vandœuvre-lès-Nancy;03 83 51 90 12
Au Bon Accueil Heillecourt;Restaurant;Heillecourt;03 83 51 11 11
Boulangerie Clairlieu;Boulangerie;Quartier Clairlieu, 54600 Villers-lès-Nancy;03 83 27 11 11
Garage de Villers;Garage Automobile;54600 Villers-lès-Nancy;03 83 27 22 22
