Nom;Activité;Adresse;Téléphone
Le Café du Bourg;Bar/Café;Place de la Mairie, 59130 Lambersart;03 20 92 11 88
Brasserie de l'Hippodrome;Brasserie;Avenue de l'Hippodrome, 59130 Lambersart;03 20 00 99 55
Le Terminus Lambersart;Bar/Café;Rue de la République, 59130 Lambersart;03 20 92 44 66
Brasserie de Canteleu;Brasserie;Place de Canteleu, 59130 Lambersart;03 20 93 77 22
Café des Sports Lambersart;Bar/Café;Avenue de Dunkerque, 59130 Lambersart;03 20 93 33 77
Restaurant Le Relais Lambersart;Restaurant;Rue du Canon d'Or, 59130 Lambersart;03 20 00 66 44
Menuiserie Lambersartoise;Menuisier;59130 Lambersart;03 20 92 77 22
L'Artisan du Bois Lambersart;Menuisier;59130 Lambersart;03 20 92 33 77
Peinture Déco Lambersart;Peintre;59130 Lambersart;03 20 92 66 44
Artisan Peintre du Bourg;Peintre;59130 Lambersart;03 20 92 11 33
Toiture Lambersartoise;Couvreur;59130 Lambersart;03 20 92 99 55
Couverture du Canon d'Or;Couvreur;59130 Lambersart;03 20 00 11 88
Auto-École de Canteleu;Auto-école;Avenue de Dunkerque, 59130 Lambersart;03 20 93 44 66
Auto-École du Bourg;Auto-école;Place de la Mairie, 59130 Lambersart;03 20 92 11 22
Taxi Lambersartois;Taxi;59130 Lambersart;03 20 92 88 88
Taxi de l'Hippodrome;Taxi;59130 Lambersart;06 11 22 33 44
Ambulances de Lambersart;Ambulance;59130 Lambersart;03 20 92 77 88
Pompes Funèbres Lambersartoises;Pompes Funèbres;59130 Lambersart;03 20 92 10 10
Librairie du Canon d'Or;Librairie Indépendante;Rue du Canon d'Or, 59130 Lambersart;03 20 00 22 33
Mercerie de Lambersart;Mercerie;Avenue de l'Hippodrome, 59130 Lambersart;03 20 00 55 77
Retouche Express Lambersart;Couturier;Rue de la République, 59130 Lambersart;03 20 92 88 44
Antiquités de l'Hippodrome;Antiquaire;Avenue de l'Hippodrome, 59130 Lambersart;03 20 00 33 66
Optique Lambersartois;Opticien;Avenue de l'Hippodrome, 59130 Lambersart;03 20 00 22 55
Pharmacie du Canon d'Or;Pharmacie;Rue du Canon d'Or, 59130 Lambersart;03 20 00 33 22
Pharmacie de l'Hippodrome;Pharmacie;Avenue de l'Hippodrome, 59130 Lambersart;03 20 00 33 88
Pharmacie de Canteleu;Pharmacie;Place de Canteleu, 59130 Lambersart;03 20 93 11 33
Boulangerie des Conquérants;Boulangerie;Quartier des Conquérants, 59130 Lambersart;03 20 92 12 34
Le Fournil de la Cité Familiale;Boulangerie;Lambersart;03 20 92 56 78
Boucherie Saint-Clément;Boucherie;Lambersart;03 20 92 90 12
Boucherie du Pont;Boucherie;Avenue de Dunkerque, 59130 Lambersart;03 20 93 34 56
Fleurs et Senteurs Lambersart;Fleuriste;Rue de la République, 59130 Lambersart;03 20 92 78 90
Conquérants Floral;Fleuriste;Lambersart;03 20 92 12 34
Garage de la Deûle;Garage Automobile;Lambersart;03 20 92 56 78
Canteleu Pneus;Garage Automobile;Avenue de Dunkerque, 59130 Lambersart;03 20 93 90 12
Coiffure Tendance Lambersart;Coiffeur;Avenue de l'Hippodrome, 59130 Lambersart;03 20 00 34 56
Salon Création Lambersart;Coiffeur;Place de la Mairie, 59130 Lambersart;03 20 92 78 90
Institut Océane Lambersart;Institut de Beauté;Avenue de l'Hippodrome, 59130 Lambersart;03 20 00 12 34
Cordonnerie de Canteleu;Cordonnier;Avenue de Dunkerque, 59130 Lambersart;03 20 93 56 78
Pressing Lambersart Pro;Pressing;Avenue de l'Hippodrome, 59130 Lambersart;03 20 00 90 12
Laverie du Bourg;Pressing;Rue de l'Abbé Desplanques, 59130 Lambersart;03 20 92 34 56
