Nom;Activité;Adresse;Téléphone
Laverie Armentiéroise;Pressing;25 Rue de Dunkerque, 59280 Armentières;03 20 77 11 77
Friterie de la Gare;Friterie;Place de la Gare, 59280 Armentières;03 20 77 44 33
La Frite d'Armentières;Friterie;Rue de Lille, 59280 Armentières;03 20 77 55 11
Le Rallye;Brasserie;Place de la République, 59280 Armentières;03 20 77 22 99
Menuiserie Armentiéroise;Menuisier;59280 Armentières;03 20 77 77 22
Peinture et Déco 59;Peintre;59280 Armentières;03 20 77 33 77
Toiture de la Lys;Couvreur;59280 Armentières;03 20 77 66 44
Brasserie de l'Hôtel de Ville;Brasserie;Place de la République, 59280 Armentières;03 20 77 99 55
Café de la Mairie;Bar/Café;Rue de Dunkerque, 59280 Armentières;03 20 77 11 88
Auto-École de la Lys;Auto-école;Rue de Lille, 59280 Armentières;03 20 77 44 66
Boulangerie du Château;Boulangerie;22 Rue d'Armentières, 59280 Nieppe;03 20 39 11 22
Le Fournil de Nieppe;Boulangerie;85 Rue de la Toile, 59280 Nieppe;03 20 39 55 88
Boucherie Nieppoise;Boucherie;40 Rue d'Armentières, 59280 Nieppe;03 20 39 88 44
Garage de la Gare Nieppe;Garage Automobile;110 Rue de la Gare, 59280 Nieppe;03 20 39 33 11
Coiffure de Nieppe;Coiffeur;55 Rue d'Armentières, 59280 Nieppe;03 20 39 66 55
Plomberie Nieppoise;Plombier;59280 Nieppe;03 20 39 99 22
Friterie de Nieppe;Friterie;Place de la Mairie, 59280 Nieppe;03 20 39 44 99
Boulangerie d'Houplines;Boulangerie;30 Rue Victor Hugo, 59116 Houplines;03 20 77 11 33
Boucherie Houplinoise;Boucherie;45 Rue Victor Hugo, 59116 Houplines;03 20 77 55 66
Houplines Fleurs;Fleuriste;15 Rue Victor Hugo, 59116 Houplines;03 20 77 88 22
Garage de l'Hôtel de Ville;Garage Automobile;90 Rue Victor Hugo, 59116 Houplines;03 20 77 33 99
Coiffure d'Houplines;Coiffeur;60 Rue Victor Hugo, 59116 Houplines;03 20 77 77 11
Plomberie Houplinoise;Plombier;59116 Houplines;03 20 77 22 55
Boulangerie de la Chapelle;Boulangerie;40 Route Nationale, 59930 La Chapelle-d'Armentières;03 20 35 11 44
Boucherie Chapelloise;Boucherie;55 Route Nationale, 59930 La Chapelle-d'Armentières;03 20 35 55 88
Garage de la Chapelle;Garage Automobile;120 Route Nationale, 59930 La Chapelle-d'Armentières;03 20 35 88 22
Chapelle Fleurs;Fleuriste;25 Route Nationale, 59930 La Chapelle-d'Armentières;03 20 35 33 99
Coiffure Chapelloise;Coiffeur;70 Route Nationale, 59930 La Chapelle-d'Armentières;03 20 35 66 11
Plomberie Chapelloise;Plombier;59930 La Chapelle-d'Armentières;03 20 35 44 77
Électricité de la Chapelle;Électricien;59930 La Chapelle-d'Armentières;03 20 35 11 99
Boulangerie d'Erquinghem;Boulangerie;22 Rue d'Armentières, 59193 Erquinghem-Lys;03 20 77 11 22
Boucherie Erquinghemmoise;Boucherie;35 Rue d'Armentières, 59193 Erquinghem-Lys;03 20 77 55 88
Garage d'Erquinghem;Garage Automobile;80 Rue d'Armentières, 59193 Erquinghem-Lys;03 20 77 88 44
Coiffure d'Erquinghem;Coiffeur;45 Rue d'Armentières, 59193 Erquinghem-Lys;03 20 77 33 11
Plomberie Erquinghem;Plombier;59193 Erquinghem-Lys;03 20 77 66 55
Taxi Armentiérois;Taxi;59280 Armentières;03 20 77 88 88
Taxi de la Lys;Taxi;59280 Armentières;06 11 22 33 44
Taxi Nieppe;Taxi;59280 Nieppe;03 20 39 39 39
Ambulances d'Armentières;Ambulance;59280 Armentières;03 20 77 77 88
Pompes Funèbres Armentiéroises;Pompes Funèbres;59280 Armentières;03 20 77 10 10
Librairie du Centre;Librairie Indépendante;Place de la République, 59280 Armentières;03 20 77 22 33
Mercerie Armentiéroise;Mercerie;Rue de Lille, 59280 Armentières;03 20 77 55 77
Retouche Express Armentières;Couturier;Rue de Dunkerque, 59280 Armentières;03 20 77 88 44
Antiquités de la Lys;Antiquaire;Quai de la Dérivation, 59280 Armentières;03 20 77 33 66
Cordonnerie de Nieppe;Cordonnier;Rue d'Armentières, 59280 Nieppe;03 20 39 22 99
Pressing d'Houplines;Pressing;Rue Victor Hugo, 59116 Houplines;03 20 77 77 88
Couverture Armentiéroise;Couvreur;59280 Armentières;03 20 77 55 33
Menuiserie de la Lys;Menuisier;59280 Nieppe;03 20 39 88 11
Peinture Déco Armentières;Peintre;59116 Houplines;03 20 77 44 22
Friterie du Port;Friterie;Quai de la Lys, 59280 Armentières;03 20 77 22 55
Café des Sports;Bar/Café;Rue d'Armentières, 59280 Nieppe;03 20 39 22 11
Brasserie de la Mairie;Brasserie;Place de la Mairie, 59116 Houplines;03 20 77 77 44
Optique Armentiérois;Opticien;Place de la République, 59280 Armentières;03 20 77 22 55
Pharmacie Centrale;Pharmacie;Place de la République, 59280 Armentières;03 20 77 33 22
Pharmacie de Nieppe;Pharmacie;Rue d'Armentières, 59280 Nieppe;03 20 39 33 88
Optique Houplines;Opticien;Rue Victor Hugo, 59116 Houplines;03 20 77 33 66
Boulangerie du Bizet;Boulangerie;Quartier du Bizet, 59280 Armentières;03 20 77 12 34
Le Fournil des Prés;Boulangerie;Quartier des Prés, 59280 Armentières;03 20 77 56 78
Boucherie du Salperwick;Boucherie;Armentières;03 20 77 90 12
Boucherie Saint-Eloi;Boucherie;Rue d'Armentières, 59280 Nieppe;03 20 39 34 56
