Nom;Activité;Adresse;Téléphone
Menuiserie du Cambrésis;Menuisier;59400 Cambrai;03 27 81 77 22
Peinture Décoration Cambrai;Peintre;59400 Cambrai;03 27 81 33 77
Couverture Cambrésienne;Couvreur;59400 Cambrai;03 27 81 66 44
Brasserie Le Central;Brasserie;Place Aristide Briand, 59400 Cambrai;03 27 81 99 55
Café de la Poste;Bar/Café;Rue de la Poste, 59400 Cambrai;03 27 81 11 88
Auto-École de Cambrai;Auto-école;Boulevard Faidherbe, 59400 Cambrai;03 27 81 44 66
Boulangerie de Proville;Boulangerie;22 Rue de Marcoing, 59267 Proville;03 27 78 11 22
Boucherie Provilloise;Boucherie;40 Rue de Marcoing, 59267 Proville;03 27 78 55 88
Garage de Proville;Garage Automobile;110 Route de Marcoing, 59267 Proville;03 27 78 88 44
Coiffure de Proville;Coiffeur;55 Rue de Marcoing, 59267 Proville;03 27 78 33 11
Plomberie Provilloise;Plombier;59267 Proville;03 27 78 66 55
Friterie de Proville;Friterie;Place de la Mairie, 59267 Proville;03 27 78 44 99
Boulangerie de l'Escaut;Boulangerie;30 Rue du Pont, 59267 Neuville-Saint-Rémy;03 27 74 11 33
Boucherie Neuvilloise;Boucherie;45 Rue du Pont, 59267 Neuville-Saint-Rémy;03 27 74 55 66
Neuville Fleurs;Fleuriste;15 Rue du Pont, 59267 Neuville-Saint-Rémy;03 27 74 88 22
Garage de Neuville;Garage Automobile;90 Route Nationale, 59267 Neuville-Saint-Rémy;03 27 74 33 99
Coiffure de Neuville;Coiffeur;60 Rue du Pont, 59267 Neuville-Saint-Rémy;03 27 74 77 11
Plomberie Neuvilloise;Plombier;59267 Neuville-Saint-Rémy;03 27 74 22 55
Friterie de l'Escaut;Friterie;Quai de l'Escaut, 59267 Neuville-Saint-Rémy;03 27 74 44 33
Boulangerie des Sucres;Boulangerie;40 Rue Jean Jaurès, 59220 Escaudœuvres;03 27 79 11 22
Boucherie d'Escaudœuvres;Boucherie;55 Rue Jean Jaurès, 59220 Escaudœuvres;03 27 79 55 88
Garage Jaurès;Garage Automobile;120 Rue Jean Jaurès, 59220 Escaudœuvres;03 27 79 88 44
Coiffure d'Escaudœuvres;Coiffeur;70 Rue Jean Jaurès, 59220 Escaudœuvres;03 27 79 33 11
Plomberie d'Escaudœuvres;Plombier;59220 Escaudœuvres;03 27 79 66 55
Boulangerie de Raillencourt;Boulangerie;22 Rue de l'Église, 59295 Raillencourt-Sainte-Olle;03 27 78 11 33
Boucherie Sainte-Olle;Boucherie;35 Rue de l'Église, 59295 Raillencourt-Sainte-Olle;03 27 78 55 66
Garage de Raillencourt;Garage Automobile;90 Route d'Arras, 59295 Raillencourt-Sainte-Olle;03 27 78 88 99
Coiffure Sainte-Olle;Coiffeur;45 Rue de l'Église, 59295 Raillencourt-Sainte-Olle;03 27 78 33 22
Plomberie Sainte-Olle;Plombier;59295 Raillencourt-Sainte-Olle;03 27 78 77 11
Boulangerie de Tilloy;Boulangerie;30 Rue de Cambrai, 59554 Tilloy-lez-Cambrai;03 27 79 11 44
Boucherie de Tilloy;Boucherie;45 Rue de Cambrai, 59554 Tilloy-lez-Cambrai;03 27 79 55 33
Garage de Tilloy;Garage Automobile;100 Rue de Cambrai, 59554 Tilloy-lez-Cambrai;03 27 79 88 11
Coiffure de Tilloy;Coiffeur;60 Rue de Cambrai, 59554 Tilloy-lez-Cambrai;03 27 79 33 88
Plomberie de Tilloy;Plombier;59554 Tilloy-lez-Cambrai;03 27 79 66 22
Taxi de Cambrai;Taxi;59400 Cambrai;03 27 81 81 81
Taxi du Cambrésis;Taxi;59400 Cambrai;06 11 22 33 55
Taxi de Proville;Taxi;59267 Proville;03 27 78 78 78
Ambulances du Cambrésis;Ambulance;59400 Cambrai;03 27 81 88 88
Ambulances de Neuville;Ambulance;59267 Neuville-Saint-Rémy;03 27 74 74 74
Ambulances d'Escaudœuvres;Ambulance;59220 Escaudœuvres;03 27 79 79 79
Pompes Funèbres Générales Cambrai;Pompes Funèbres;59400 Cambrai;03 27 81 10 10
PFG Proville;Pompes Funèbres;59267 Proville;03 27 78 10 10
PFG Neuville-Saint-Rémy;Pompes Funèbres;59267 Neuville-Saint-Rémy;03 27 74 10 10
PFG Escaudœuvres;Pompes Funèbres;59220 Escaudœuvres;03 27 79 10 10
Librairie des Arcades;Librairie Indépendante;Rue de la Victoire, 59400 Cambrai;03 27 81 22 33
Mercerie du Cambrésis;Mercerie;Rue de Lille, 59400 Cambrai;03 27 81 55 77
Retouche Cambrésienne;Couturier;Rue de Paris, 59400 Cambrai;03 27 81 88 44
Antiquités Fénelon;Antiquaire;Rue Saint-Martin, 59400 Cambrai;03 27 81 33 66
Cordonnerie de Proville;Cordonnier;Rue de Marcoing, 59267 Proville;03 27 78 22 99
Pressing de Neuville;Pressing;Rue du Pont, 59267 Neuville-Saint-Rémy;03 27 74 77 88
Couverture de Proville;Couvreur;59267 Proville;03 27 78 55 33
Menuiserie de Neuville;Menuisier;59267 Neuville-Saint-Rémy;03 27 74 88 11
Peinture Déco Escaudœuvres;Peintre;59220 Escaudœuvres;03 27 79 44 22
Friterie du Pont;Friterie;Rue du Pont, 59267 Neuville-Saint-Rémy;03 27 74 22 11
Café des Sports;Bar/Café;Rue de Marcoing, 59267 Proville;03 27 78 22 11
Brasserie de la Mairie;Brasserie;Place de la Mairie, 59267 Neuville-Saint-Rémy;03 27 74 77 44
Optique du Cambrésis;Opticien;Place Aristide Briand, 59400 Cambrai;03 27 81 22 55
Pharmacie Centrale;Pharmacie;Place Aristide Briand, 59400 Cambrai;03 27 81 33 22
Pharmacie de Proville;Pharmacie;Rue de Marcoing, 59267 Proville;03 27 78 33 88
Optique de Neuville;Opticien;Rue du Pont, 59267 Neuville-Saint-Rémy;03 27 74 33 66
Boulangerie du Faubourg;Boulangerie;Faubourg de Paris, 59400 Cambrai;03 27 81 12 34
Le Fournil de Cantimpré;Boulangerie;Rue de Cantimpré, 59400 Cambrai;03 27 81 56 78
Boucherie du Marché Couvert;Boucherie;Marché Couvert, 59400 Cambrai;03 27 81 90 12
Boucherie Saint-Roch;Boucherie;Rue Saint-Roch, 59267 Proville;03 27 78 34 56
Fleurs et Passions;Fleuriste;Rue de Lille, 59400 Cambrai;03 27 81 78 90
Proville Floral;Fleuriste;Rue de Marcoing, 59267 Proville;03 27 78 12 34
Garage de l'Avenue;Garage Automobile;Avenue de la Victoire, 59400 Cambrai;03 27 81 56 78
Neuville Pneus;Garage Automobile;Route Nationale, 59267 Neuville-Saint-Rémy;03 27 74 90 12
Coiffure Tendance;Coiffeur;Rue de Paris, 59400 Cambrai;03 27 81 34 56
Salon Création;Coiffeur;Rue de Marcoing, 59267 Proville;03 27 78 78 90
Institut Océane;Institut de Beauté;Rue du Pont, 59267 Neuville-Saint-Rémy;03 27 74 12 34
Cordonnerie de la Victoire;Cordonnier;Place de la Victoire, 59400 Cambrai;03 27 81 56 78
Pressing du Cambrésis;Pressing;Rue de Lille, 59400 Cambrai;03 27 81 90 12
Laverie de Proville;Pressing;Rue de Marcoing, 59267 Proville;03 27 78 34 56
