Nom;Activité;Adresse;Téléphone
Elec Pro Champagne Services;Électricien;51000 Châlons-en-Champagne;06 55 66 77 88
Coiffure Style Châlons;Coiffeur;30 Rue de la Marne, 51000 Châlons-en-Champagne;03 26 68 22 44
Salon Espace Coiffure;Coiffeur;115 Rue Jean Jaurès, 51000 Châlons-en-Champagne;03 26 21 77 66
Coiffure Homme Le Barbier;Coiffeur;Rue du Commerce, 51000 Châlons-en-Champagne;03 26 68 33 11
Institut Beauté Douceur;Institut de Beauté;55 Avenue du Général Sarrail, 51000 Châlons-en-Champagne;03 26 68 33 11
Institut Ongle Passion;Institut de Beauté;Place Godart, 51000 Châlons-en-Champagne;03 26 21 66 88
Cordonnerie de Châlons;Cordonnier;90 Rue de la République, 51000 Châlons-en-Champagne;03 26 68 66 88
Pressing du Centre;Pressing;Place de la République, 51000 Châlons-en-Champagne;03 26 68 99 44
Laverie Châlonnaise;Pressing;Rue de la Marne, 51000 Châlons-en-Champagne;03 26 68 11 77
Friterie de la Place;Friterie;Place de la Mairie, 51000 Châlons-en-Champagne;03 26 68 44 33
La Frite Châlonnaise;Friterie;Avenue de la Gare, 51000 Châlons-en-Champagne;03 26 21 55 11
Le Café du Commerce;Bar/Café;Place de la République, 51000 Châlons-en-Champagne;03 26 68 11 88
Brasserie de la Mairie;Brasserie;Place de l'Hôtel de Ville, 51000 Châlons-en-Champagne;03 26 68 99 55
Le Terminus;Bar/Café;Avenue de la Gare, 51000 Châlons-en-Champagne;03 26 21 44 66
Menuiserie Châlonnaise;Menuisier;51000 Châlons-en-Champagne;03 26 68 77 22
L'Artisan du Bois;Menuisier;51000 Châlons-en-Champagne;03 26 21 33 77
Peinture Déco Marne;Peintre;51000 Châlons-en-Champagne;03 26 21 66 44
Artisan Peintre du secteur;Peintre;51000 Châlons-en-Champagne;03 26 68 11 33
Toiture Châlonnaise;Couvreur;51000 Châlons-en-Champagne;03 26 21 99 55
Couverture du secteur;Couvreur;51000 Châlons-en-Champagne;03 26 68 11 88
Auto-École de la Gare;Auto-école;Avenue de la Gare, 51000 Châlons-en-Champagne;03 26 21 44 66
Taxi Châlonnais Pro;Taxi;51000 Châlons-en-Champagne;03 26 68 88 88
Ambulances de la Vallée;Ambulance;51000 Châlons-en-Champagne;03 26 21 77 88
Pompes Funèbres Générales Châlons;Pompes Funèbres;51000 Châlons-en-Champagne;03 26 68 10 10
Boulangerie de Saint-Memmie;Boulangerie;22 Avenue de Paris, 51470 Saint-Memmie;03 26 68 11 22
Boucherie de Saint-Memmie;Boucherie;40 Avenue de Paris, 51470 Saint-Memmie;03 26 68 55 88
Garage de Saint-Memmie;Garage Automobile;110 Route de Vitry, 51470 Saint-Memmie;03 26 68 88 44
Coiffure de Saint-Memmie;Coiffeur;55 Avenue de Paris, 51470 Saint-Memmie;03 26 68 33 11
Plomberie de Saint-Memmie;Plombier;51470 Saint-Memmie;03 26 68 66 55
Boulangerie de Fagnières;Boulangerie;30 Rue de la République, 51510 Fagnières;03 26 68 11 33
Garage de Fagnières;Garage Automobile;90 Route d'Épernay, 51510 Fagnières;03 26 68 88 22
Coiffure de Fagnières;Coiffeur;60 Rue de la République, 51510 Fagnières;03 26 68 77 11
Boucherie de Fagnières;Boucherie;45 Rue de la République, 51510 Fagnières;03 26 68 55 66
Boulangerie de Sarry;Boulangerie;22 Rue Principale, 51520 Sarry;03 26 68 11 44
Auberge de Sarry;Restaurant;Place de l'Église, 51520 Sarry;03 26 68 55 88
Garage de Sarry;Garage Automobile;80 Rue Principale, 51520 Sarry;03 26 68 88 22
Boulangerie de Saint-Martin;Boulangerie;30 Avenue de Louvois, 51520 Saint-Martin-sur-le-Pré;03 26 68 11 66
Garage de Saint-Martin;Garage Automobile;50 Avenue de Louvois, 51520 Saint-Martin-sur-le-Pré;03 26 68 88 11
Boulangerie de Recy;Boulangerie;22 Rue de la République, 51520 Recy;03 26 68 11 77
Garage de Recy;Garage Automobile;80 Rue de la République, 51520 Recy;03 26 68 88 44
Optique Châlonnais;Opticien;Rue de la Marne, 51000 Châlons;03 26 68 22 55
Pharmacie Centrale Châlons;Pharmacie;Place de l'Hôtel de Ville, 51000 Châlons;03 26 68 33 22
Pharmacie de la Gare;Pharmacie;Avenue de la Gare, 51000 Châlons;03 26 21 33 88
Pharmacie de Saint-Memmie;Pharmacie;Avenue de Paris, 51470 Saint-Memmie;03 26 68 11 33
Institut Océane Châlons;Institut de Beauté;Avenue du Général Sarrail, 51000 Châlons;03 26 68 12 34
Salon Création Coiffure;Coiffeur;Rue de la Marne, 51000 Châlons;03 26 21 78 90
Cordonnerie de la Mairie;Cordonnier;Place de la Mairie, 51000 Châlons;03 26 68 56 78
Pressing Châlons Pro;Pressing;Rue de la Marne, 51000 Châlons;03 26 68 90 12
Laverie de Saint-Memmie;Pressing;Saint-Memmie;03 26 68 34 56
Mercerie Châlonnaise;Mercerie;Avenue Jean Jaurès, 51000 Châlons;03 26 21 55 77
Retouche Châlons;Couturier;Rue de la République, 51000 Châlons;03 26 68 88 44
Antiquités du secteur;Antiquaire;Châlons-en-Champagne;03 26 68 33 66
Librairie de la Mairie;Librairie;Place de l'Hôtel de Ville, 51000 Châlons;03 26 68 22 33
Dépannage Élec Châlons;Électricien;51000 Châlons;06 11 33 44 55
Chauffagiste Marne Pro;Chauffagiste;51510 Fagnières;03 26 68 11 11
Toiture Châlons Pro;Couvreur;51000 Châlons;03 26 21 11 11
Peintre Châlonnais;Peintre;51470 Saint-Memmie;03 26 68 11 11
Menuiserie du secteur;Menuisier;51520 Saint-Martin;03 26 68 11 11
Poissonnerie du Marché;Poissonnerie;Place Godart, 51000 Châlons;03 26 68 11 11
Taxi de Fagnières;Taxi;51510 Fagnières;03 26 68 20 20
Taxi de Saint-Memmie;Taxi;51470 Saint-Memmie;03 26 68 20 30
Ambulances de l'Aisne;Ambulance;51000 Châlons;03 26 21 88 88
PFG Saint-Memmie;Pompes Funèbres;51470 Saint-Memmie;03 26 68 10 10
PFG Fagnières;Pompes Funèbres;51510 Fagnières;03 26 68 10 11
Café des Sports Fagnières;Bar;51510 Fagnières;03 26 68 22 11
Brasserie de la Mairie Saint-Memmie;Brasserie;51470 Saint-Memmie;03 26 68 77 44
Coiffure de Coolus;Coiffeur;51510 Coolus;03 26 68 90 12
Boucherie de Coolus;Boucherie;51510 Coolus;03 26 68 34 56
Le Relais Châlonnais;Restaurant;Châlons-en-Champagne;03 26 68 44 55
L'Estaminet Châlonnais;Restaurant;Châlons-en-Champagne;03 26 21 66 77
Friterie de la Place;Friterie;Châlons-en-Champagne;03 26 68 90 12
Au Bon Accueil Saint-Memmie;Restaurant;Saint-Memmie;03 26 68 11 11
