Nom;Activité;Adresse;Téléphone
Toiture Wattrelosienne;Couvreur;59150 Wattrelos;03 20 75 99 55
Couverture du Laboureur;Couvreur;59150 Wattrelos;03 20 75 11 88
Auto-École de Wattrelos;Auto-école;Rue de la Mairie, 59150 Wattrelos;03 20 75 44 66
Auto-École du Laboureur;Auto-école;Rue du Laboureur, 59150 Wattrelos;03 20 75 11 22
Taxi Wattrelosien;Taxi;59150 Wattrelos;03 20 75 88 88
Taxi de la Mousserie;Taxi;59150 Wattrelos;06 11 22 33 44
Ambulances de la Marque;Ambulance;59150 Wattrelos;03 20 75 77 88
Pompes Funèbres Wattrelosiennes;Pompes Funèbres;59150 Wattrelos;03 20 75 10 10
Librairie de la Poste;Librairie Indépendante;Place de la République, 59150 Wattrelos;03 20 75 22 33
Mercerie Créative;Mercerie;Rue Carnot, 59150 Wattrelos;03 20 75 55 77
Retouche Express Wattrelos;Couturier;Rue de l'Union, 59150 Wattrelos;03 20 75 88 44
Antiquités de Wattrelos;Antiquaire;Rue des Poilus, 59150 Wattrelos;03 20 75 33 66
Optique Wattrelosien;Opticien;Place de la République, 59150 Wattrelos;03 20 75 22 55
Pharmacie Centrale;Pharmacie;Place de la République, 59150 Wattrelos;03 20 75 33 22
Pharmacie du Laboureur;Pharmacie;Rue du Laboureur, 59150 Wattrelos;03 20 75 33 88
Pharmacie de la Mousserie;Pharmacie;Rue de la Mousserie, 59150 Wattrelos;03 20 75 11 33
Boulangerie du Touquet;Boulangerie;Rue du Touquet, 59150 Wattrelos;03 20 75 12 34
Le Fournil de Beaulieu;Boulangerie;Quartier Beaulieu, 59150 Wattrelos;03 20 75 56 78
Boucherie de Saint-Liévin;Boucherie;Quartier Saint-Liévin, 59150 Wattrelos;03 20 75 90 12
Boucherie Halal Beaulieu;Boucherie;Quartier Beaulieu, 59150 Wattrelos;03 20 75 34 56
Fleurs et Senteurs;Fleuriste;Rue Voltaire, 59150 Wattrelos;03 20 75 78 90
Beaulieu Floral;Fleuriste;Quartier Beaulieu, 59150 Wattrelos;03 20 75 12 34
Garage de l'Europe;Garage Automobile;Rue de l'Europe, 59150 Wattrelos;03 20 75 56 78
Mousserie Pneus;Garage Automobile;Rue de la Mousserie, 59150 Wattrelos;03 20 75 90 12
Coiffure Tendance;Coiffeur;Rue Carnot, 59150 Wattrelos;03 20 75 34 56
Salon Création;Coiffeur;Rue Jean Jaurès, 59150 Wattrelos;03 20 75 78 90
Institut Océane;Institut de Beauté;Rue du Laboureur, 59150 Wattrelos;03 20 75 12 34
Cordonnerie du Laboureur;Cordonnier;Rue du Laboureur, 59150 Wattrelos;03 20 75 56 78
Pressing Wattrelos Pro;Pressing;Rue Jean Jaurès, 59150 Wattrelos;03 20 75 90 12
Laverie de Beaulieu;Pressing;Quartier Beaulieu, 59150 Wattrelos;03 20 75 34 56
