Nom;Activité;Adresse;Téléphone
Antiquités du secteur;Antiquaire;Le Grand-Quevilly;02 35 67 33 66
Librairie de la Mairie;Librairie;Place de la Mairie, 76120 Le Grand-Quevilly;02 35 67 22 33
Dépannage Élec Quevilly;Électricien;76120 Le Grand-Quevilly;06 11 33 44 55
Chauffagiste Seine Pro;Chauffagiste;76530 Grand-Couronne;02 35 67 11 11
Toiture Quevilly Pro;Couvreur;76120 Le Grand-Quevilly;02 35 67 11 11
Peintre Quevillais;Peintre;76650 Petit-Couronne;02 35 67 11 11
Menuiserie du secteur;Menuisier;76140 Le Petit-Quevilly;02 35 72 11 11
Poissonnerie du Marché;Poissonnerie;Place du Québec, 76120 Le Grand-Quevilly;02 35 67 11 11
Taxi de Petit-Couronne;Taxi;76650 Petit-Couronne;02 35 67 20 20
Taxi de Grand-Couronne;Taxi;76530 Grand-Couronne;02 35 67 20 30
Ambulances de l'Oise;Ambulance;76120 Le Grand-Quevilly;02 35 68 88 88
PFG Petit-Couronne;Pompes Funèbres;76650 Petit-Couronne;02 35 67 10 10
PFG Grand-Couronne;Pompes Funèbres;76530 Grand-Couronne;02 35 67 10 11
Café des Sports Petit-Couronne;Bar;76650 Petit-Couronne;02 35 67 22 11
Brasserie de la Mairie Grand-Couronne;Brasserie;76530 Grand-Couronne;02 35 67 77 44
Coiffure de Moulineaux;Coiffeur;76500 Moulineaux;02 35 67 90 12
Boucherie de Moulineaux;Boucherie;76500 Moulineaux;02 35 67 34 56
Le Relais Quevillais;Restaurant;Le Grand-Quevilly;02 35 67 44 55
L'Estaminet Quevillais;Restaurant;Le Grand-Quevilly;02 35 68 66 77
Friterie de la Mairie;Friterie;Le Grand-Quevilly;02 35 67 90 12
Au Bon Accueil Petit-Couronne;Restaurant;Petit-Couronne;02 35 67 11 11
