Nom;Activité;Adresse;Téléphone
Garage de St-Martin;Garage Automobile;110 Route de Longwy, 54350 Mont-Saint-Martin;03 82 24 88 44
Coiffure de St-Martin;Coiffeur;55 Rue de la République, 54350 Mont-Saint-Martin;03 82 24 33 11
Plomberie de St-Martin;Plombier;54350 Mont-Saint-Martin;03 82 24 66 55
Friterie de St-Martin;Friterie;Zone Commerciale, 54350 Mont-Saint-Martin;03 82 24 44 99
Boulangerie d'Herserange;Boulangerie;30 Rue de la République, 54440 Herserange;03 82 24 11 33
Garage d'Herserange;Garage Automobile;90 Avenue de la Libération, 54440 Herserange;03 82 24 88 22
Coiffure d'Herserange;Coiffeur;60 Rue de la République, 54440 Herserange;03 82 24 77 11
Boulangerie de Réhon;Boulangerie;40 Rue de la République, 54430 Réhon;03 82 23 11 44
Boucherie de Réhon;Boucherie;55 Rue de la République, 54430 Réhon;03 82 23 55 88
Garage du Viaduc;Garage Automobile;120 Route de Longwy, 54430 Réhon;03 82 23 88 22
Coiffure de Réhon;Coiffeur;70 Rue de la République, 54430 Réhon;03 82 23 33 99
Boulangerie de Lexy;Boulangerie;22 Rue de la République, 54720 Lexy;03 82 23 11 22
Boucherie de Lexy;Boucherie;40 Rue de la République, 54720 Lexy;03 82 23 55 88
Garage de Lexy;Garage Automobile;80 Rue de la République, 54720 Lexy;03 82 23 88 44
Fleurs de Lexy;Fleuriste;15 Rue de la République, 54720 Lexy;03 82 23 33 22
Boulangerie de Longlaville;Boulangerie;30 Rue de la République, 54810 Longlaville;03 82 24 11 66
Garage de Longlaville;Garage Automobile;50 Rue de la République, 54810 Longlaville;03 82 24 88 11
Optique Longovicien;Opticien;Avenue de la République, 54400 Longwy;03 82 24 22 55
Pharmacie Centrale Longwy;Pharmacie;Place de la Mairie, 54400 Longwy;03 82 23 33 22
Pharmacie de la Frontière;Pharmacie;Avenue du Luxembourg, 54400 Longwy;03 82 25 33 88
Pharmacie de Mont-St-Martin;Pharmacie;Rue de la République, 54350 Mont-Saint-Martin;03 82 24 11 33
Institut Océane Longwy;Institut de Beauté;Avenue de la Gare, 54400 Longwy;03 82 23 12 34
Salon Création Coiffure;Coiffeur;Rue de l'Hôtel de Ville, 54400 Longwy;03 82 24 78 90
Cordonnerie de la Mairie;Cordonnier;Place de la Mairie, 54400 Longwy;03 82 23 56 78
Pressing Longwy Pro;Pressing;Avenue de la République, 54400 Longwy;03 82 24 90 12
Laverie de St-Martin;Pressing;Mont-Saint-Martin;03 82 24 34 56
Mercerie Longovicienne;Mercerie;Avenue de la République, 54400 Longwy;03 82 24 55 77
Retouche Longwy;Couturier;Rue de la République, 54400 Longwy;03 82 23 88 44
Antiquités du secteur;Antiquaire;Longwy;03 82 24 33 66
Librairie de la Mairie;Librairie;Place de la Mairie, 54400 Longwy;03 82 23 22 33
Dépannage Élec Longwy;Électricien;54400 Longwy;06 11 33 44 55
Chauffagiste Pays-Haut Pro;Chauffagiste;54350 Mont-St-Martin;03 82 24 11 11
Toiture Longwy Pro;Couvreur;54400 Longwy;03 82 23 11 11
Peintre Longovicien;Peintre;54440 Herserange;03 82 24 11 11
Menuiserie du secteur;Menuisier;54720 Lexy;03 82 23 11 11
Poissonnerie du Marché;Poissonnerie;Place Darche, 54400 Longwy;03 82 23 11 11
Taxi de St-Martin;Taxi;54350 Mont-Saint-Martin;03 82 24 20 20
Taxi de Lexy;Taxi;54720 Lexy;03 82 23 20 30
Ambulances de l'Oise;Ambulance;54400 Longwy;03 82 25 88 88
PFG Mont-St-Martin;Pompes Funèbres;54350 Mont-St-Martin;03 82 24 10 10
PFG Lexy;Pompes Funèbres;54720 Lexy;03 82 23 10 11
Café des Sports Herserange;Bar;54440 Herserange;03 82 24 22 11
