Nom;Activité;Adresse;Téléphone
Librairie de la Mairie;Librairie;Place de la République, 08600 Givet;03 24 42 22 33
Dépannage Élec Givet;Électricien;08600 Givet;06 11 33 44 55
Chauffagiste Meuse Pro;Chauffagiste;08320 Vireux;03 24 41 11 11
Toiture Givet Pro;Couvreur;08600 Givet;03 24 42 11 11
Peintre Givetnois;Peintre;08600 Rancennes;03 24 42 11 11
Menuiserie du secteur;Menuisier;08600 Fromelennes;03 24 42 11 11
Poissonnerie du Marché;Poissonnerie;Place de la République, 08600 Givet;03 24 42 11 11
Taxi de Rancennes;Taxi;08600 Rancennes;03 24 42 20 20
Taxi de Vireux;Taxi;08320 Vireux;03 24 41 20 30
Ambulances de l'Oise;Ambulance;08600 Givet;03 24 42 88 88
PFG Rancennes;Pompes Funèbres;08600 Rancennes;03 24 42 10 10
PFG Vireux;Pompes Funèbres;08320 Vireux;03 24 41 10 11
Café des Sports Chooz;Bar;08600 Chooz;03 24 42 22 11
