Nom;Activité;Adresse;Téléphone
Garage de la Victoire;Garage Automobile;Rue de la Victoire, 08000 Charleville-Mézières;03 24 33 22 55
Plomberie Carolomacérienne;Plombier;08000 Charleville-Mézières;03 24 33 11 44
Chauffage Ardennais Service;Chauffagiste;08000 Charleville-Mézières;03 24 57 55 99
Artisan Plombier du secteur;Plombier;08000 Charleville-Mézières;06 11 22 33 44
Électricité Générale Charleville;Électricien;08000 Charleville-Mézières;03 24 33 88 11
Elec Pro Ardennes Services;Électricien;08000 Charleville-Mézières;06 55 66 77 88
Coiffure Style Charleville;Coiffeur;30 Rue de la République, 08000 Charleville-Mézières;03 24 33 22 44
Salon Espace Coiffure;Coiffeur;115 Avenue Jean Jaurès, 08000 Charleville-Mézières;03 24 57 77 66
Coiffure Homme Le Barbier;Coiffeur;Rue de Mantoue, 08000 Charleville-Mézières;03 24 33 33 11
Institut Beauté Douceur;Institut de Beauté;55 Avenue Charles de Gaulle, 08000 Charleville-Mézières;03 24 33 33 11
Institut Ongle Passion;Institut de Beauté;Place Ducale, 08000 Charleville-Mézières;03 24 57 66 88
Cordonnerie Carolomacérienne;Cordonnier;90 Rue de la République, 08000 Charleville-Mézières;03 24 33 66 88
Pressing du Centre;Pressing;Place Ducale, 08000 Charleville-Mézières;03 24 33 99 44
Laverie Carolomacérienne;Pressing;Rue de Mantoue, 08000 Charleville-Mézières;03 24 33 11 77
Friterie de la Place;Friterie;Place de l'Hôtel de Ville, 08000 Charleville-Mézières;03 24 33 44 33
La Frite Ardennaise;Friterie;Avenue de la Gare, 08000 Charleville-Mézières;03 24 57 55 11
Le Café du Commerce;Bar/Café;Place de l'Hôtel de Ville, 08000 Charleville-Mézières;03 24 33 11 88
Brasserie de la Mairie;Brasserie;Place de l'Hôtel de Ville, 08000 Charleville-Mézières;03 24 33 99 55
Le Terminus;Bar/Café;Avenue de la Gare, 08000 Charleville-Mézières;03 24 57 44 66
Menuiserie Carolomacérienne;Menuisier;08000 Charleville-Mézières;03 24 33 77 22
L'Artisan du Bois;Menuisier;08000 Charleville-Mézières;03 24 57 33 77
Peinture Déco Ardennes;Peintre;08000 Charleville-Mézières;03 24 57 66 44
Artisan Peintre du secteur;Peintre;08000 Charleville-Mézières;03 24 33 11 33
Toiture Carolomacérienne;Couvreur;08000 Charleville-Mézières;03 24 57 99 55
Couverture du secteur;Couvreur;08000 Charleville-Mézières;03 24 33 11 88
Auto-École de la Gare;Auto-école;Avenue de la Gare, 08000 Charleville-Mézières;03 24 57 44 66
Taxi Carolomacérien;Taxi;08000 Charleville-Mézières;03 24 33 88 88
Ambulances de la Vallée;Ambulance;08000 Charleville-Mézières;03 24 57 77 88
Pompes Funèbres Générales Charleville;Pompes Funèbres;08000 Charleville-Mézières;03 24 33 10 10
Boulangerie de Villers;Boulangerie;22 Rue de la République, 08000 Villers-Semeuse;03 24 33 11 22
Boucherie de Villers;Boucherie;40 Rue de la République, 08000 Villers-Semeuse;03 24 33 55 88
Garage de Villers;Garage Automobile;110 Route de Sedan, 08000 Villers-Semeuse;03 24 33 88 44
Coiffure de Villers;Coiffeur;55 Rue de la République, 08000 Villers-Semeuse;03 24 33 33 11
Plomberie de Villers;Plombier;08000 Villers-Semeuse;03 24 33 66 55
Friterie de Villers;Friterie;Place de la Mairie, 08000 Villers-Semeuse;03 24 33 44 99
Boulangerie de Warcq;Boulangerie;30 Rue de la République, 08000 Warcq;03 24 33 11 33
Garage de Warcq;Garage Automobile;90 Route de Charleville, 08000 Warcq;03 24 33 88 22
Coiffure de Warcq;Coiffeur;60 Rue de la République, 08000 Warcq;03 24 33 77 11
Boulangerie de Prix;Boulangerie;40 Rue de l'Église, 08000 Prix-lès-Mézières;03 24 33 11 44
Boucherie de Prix;Boucherie;55 Rue de l'Église, 08000 Prix-lès-Mézières;03 24 33 55 88
Garage de Prix;Garage Automobile;120 Rue de Charleville, 08000 Prix-lès-Mézières;03 24 33 88 22
Coiffure de Prix;Coiffeur;70 Rue de l'Église, 08000 Prix-lès-Mézières;03 24 33 33 99
Boulangerie de Montcy;Boulangerie;22 Rue de la République, 08000 Montcy-Notre-Dame;03 24 33 11 22
Garage de Montcy;Garage Automobile;80 Rue de la République, 08000 Montcy-Notre-Dame;03 24 33 88 44
Boulangerie de Nouzonville;Boulangerie;30 Rue de la République, 08700 Nouzonville;03 24 33 11 66
Boucherie de Nouzonville;Boucherie;45 Rue de la République, 08700 Nouzonville;03 24 33 55 66
Garage de Nouzonville;Garage Automobile;90 Avenue de la Libération, 08700 Nouzonville;03 24 33 88 22
Coiffure de Nouzonville;Coiffeur;60 Rue de la République, 08700 Nouzonville;03 24 33 77 11
Plomberie de Nouzonville;Plombier;08700 Nouzonville;03 24 33 22 55
Boulangerie de Lumes;Boulangerie;22 Rue de la République, 08440 Lumes;03 24 33 11 77
Garage de Lumes;Garage Automobile;80 Rue de la République, 08440 Lumes;03 24 33 88 44
Optique Carolomacérien;Opticien;Rue de la République, 08000 Charleville;03 24 33 22 55
Pharmacie Centrale Charleville;Pharmacie;Place Ducale, 08000 Charleville;03 24 33 33 22
Pharmacie de Mézières;Pharmacie;Avenue de Corbeil, 08000 Charleville;03 24 33 33 88
Pharmacie de Villers;Pharmacie;Rue de la République, 08000 Villers-Semeuse;03 24 33 11 33
Institut Océane Charleville;Institut de Beauté;Avenue Charles de Gaulle, 08000 Charleville;03 24 33 12 34
Salon Création Coiffure;Coiffeur;Rue de Mantoue, 08000 Charleville;03 24 33 78 90
Cordonnerie de la Gare;Cordonnier;Avenue de la Gare, 08000 Charleville;03 24 33 56 78
Pressing Charleville Pro;Pressing;Rue de la République, 08000 Charleville;03 24 33 90 12
Laverie de Villers;Pressing;Villers-Semeuse;03 24 33 34 56
Mercerie Ardennaise;Mercerie;Avenue Jean Jaurès, 08000 Charleville;03 24 33 55 77
Retouche Charleville;Couturier;Rue de la République, 08000 Charleville;03 24 33 88 44
Antiquités du secteur;Antiquaire;Charleville;03 24 33 33 66
Librairie de la Mairie;Librairie;Place de l'Hôtel de Ville, 08000 Charleville;03 24 33 22 33
Dépannage Élec Charleville;Électricien;08000 Charleville;06 11 33 44 55
Chauffagiste Ardennes Pro;Chauffagiste;08000 Villers-Semeuse;03 24 33 11 11
Toiture Charleville Pro;Couvreur;08000 Charleville;03 24 33 11 11
Peintre Carolomacérien;Peintre;08000 Warcq;03 24 33 11 11
Menuiserie du secteur;Menuisier;08000 Prix-lès-Mézières;03 24 33 11 11
Poissonnerie du Marché;Poissonnerie;Place de l'Hôtel de Ville, 08000 Charleville;03 24 33 11 11
Taxi de Villers;Taxi;08000 Villers-Semeuse;03 24 33 20 20
Taxi de Nouzonville;Taxi;08700 Nouzonville;03 24 33 30 30
Ambulances de l'Aisne;Ambulance;08000 Charleville;03 24 33 88 88
PFG Villers-Semeuse;Pompes Funèbres;08000 Villers-Semeuse;03 24 33 10 10
PFG Nouzonville;Pompes Funèbres;08700 Nouzonville;03 24 33 10 11
Café des Sports Villers;Bar;08000 Villers-Semeuse;03 24 33 22 11
Brasserie de la Mairie Nouzonville;Brasserie;08700 Nouzonville;03 24 33 77 44
Coiffure de Lumes;Coiffeur;08440 Lumes;03 24 33 90 12
Boucherie de Montcy;Boucherie;08000 Montcy-Notre-Dame;03 24 33 34 56
Le Relais de Rimbaud;Restaurant;Charleville;03 24 33 44 55
L'Estaminet Ardennais;Restaurant;Charleville;03 24 33 66 77
Friterie de la Place Ducale;Friterie;Charleville;03 24 33 90 12
Au Bon Accueil Villers;Restaurant;Villers-Semeuse;03 24 33 11 11
Boutique de Marionnettes;Cadeaux/Artisanat;Rue du Moulin, 08000 Charleville;03 24 33 00 01
Artisan de la Nacre Ardennaise;Artisanat;08000 Charleville;03 24 33 00 02
