Nom;Activité;Adresse;Téléphone
Toiture Vitry Pro;Couvreur;51300 Vitry;03 26 72 11 11
Peintre Vitryat;Peintre;51300 Marolles;03 26 74 11 11
Menuiserie du secteur;Menuisier;51300 Blacy;03 26 74 11 11
Poissonnerie du Marché;Poissonnerie;Place de la Halle, 51300 Vitry;03 26 74 11 11
Taxi de Frignicourt;Taxi;51300 Frignicourt;03 26 74 20 20
Taxi de Marolles;Taxi;51300 Marolles;03 26 74 20 30
Ambulances de l'Oise;Ambulance;51300 Vitry;03 26 72 88 88
PFG Frignicourt;Pompes Funèbres;51300 Frignicourt;03 26 74 10 10
PFG Marolles;Pompes Funèbres;51300 Marolles;03 26 74 10 11
Café des Sports Frignicourt;Bar;51300 Frignicourt;03 26 74 22 11
Brasserie de la Mairie Marolles;Brasserie;51300 Marolles;03 26 74 77 44
Coiffure de Huiron;Coiffeur;51300 Huiron;03 26 74 90 12
Boucherie de Huiron;Boucherie;51300 Huiron;03 26 74 34 56
Le Relais Vitryat;Restaurant;Vitry-le-François;03 26 72 44 55
L'Estaminet Vitryat;Restaurant;Vitry-le-François;03 26 74 66 77
Friterie de la Place;Friterie;Vitry-le-François;03 26 72 90 12
Au Bon Accueil Frignicourt;Restaurant;Frignicourt;03 26 74 11 11
