Nom;Activité;Adresse;Téléphone
Salon Espace Coiffure;Coiffeur;115 Avenue de Laon, 51100 Reims;03 26 82 77 66
Coiffure Homme Le Barbier;Coiffeur;Rue du Commerce, 51100 Reims;03 26 47 33 11
Institut Beauté Douceur;Institut de Beauté;55 Avenue Jean-Jaurès, 51100 Reims;03 26 85 33 11
Institut Ongle Passion;Institut de Beauté;Place de la Mairie, 51100 Reims;03 26 82 66 88
Cordonnerie de Reims;Cordonnier;90 Rue de la République, 51100 Reims;03 26 47 66 88
Pressing du Centre;Pressing;Place de l'Hôtel de Ville, 51100 Reims;03 26 47 99 44
Laverie Rémoise;Pressing;Rue Saint-Martin, 51100 Reims;03 26 47 11 77
Friterie de la Place;Friterie;Place de l'Hôtel de Ville, 51100 Reims;03 26 47 44 33
La Frite Rémoise;Friterie;Avenue de Laon, 51100 Reims;03 26 85 55 11
Le Café du Commerce;Bar/Café;Place de l'Hôtel de Ville, 51100 Reims;03 26 47 11 88
Brasserie de la Mairie;Brasserie;Place de l'Hôtel de Ville, 51100 Reims;03 26 47 99 55
Le Terminus;Bar/Café;Avenue de la Gare, 51100 Reims;03 26 85 44 66
Menuiserie Rémoise;Menuisier;51100 Reims;03 26 47 77 22
L'Artisan du Bois;Menuisier;51100 Reims;03 26 85 33 77
Peinture Déco Marne;Peintre;51100 Reims;03 26 82 66 44
Artisan Peintre du secteur;Peintre;51100 Reims;03 26 47 11 33
Toiture Rémoise;Couvreur;51100 Reims;03 26 82 99 55
Couverture du secteur;Couvreur;51100 Reims;03 26 47 11 88
Auto-École de la Gare;Auto-école;Avenue de Laon, 51100 Reims;03 26 85 44 66
Taxi Reims Pro;Taxi;51100 Reims;03 26 47 88 88
Ambulances de la Vallée;Ambulance;51100 Reims;03 26 82 77 88
Pompes Funèbres Générales Reims;Pompes Funèbres;51100 Reims;03 26 47 10 10
Boulangerie de Tinqueux;Boulangerie;22 Avenue du 29 Août 1944, 51430 Tinqueux;03 26 08 11 22
Boucherie de Tinqueux;Boucherie;40 Avenue du 29 Août 1944, 51430 Tinqueux;03 26 08 55 88
Garage de Tinqueux;Garage Automobile;110 Route de Soissons, 51430 Tinqueux;03 26 08 88 44
Coiffure de Tinqueux;Coiffeur;55 Avenue du 29 Août 1944, 51430 Tinqueux;03 26 08 33 11
Plomberie de Tinqueux;Plombier;51430 Tinqueux;03 26 08 66 55
Friterie de Tinqueux;Friterie;Place de la Mairie, 51430 Tinqueux;03 26 08 44 99
Boulangerie de Bétheny;Boulangerie;30 Rue de la République, 51450 Bétheny;03 26 07 11 33
Garage de Bétheny;Garage Automobile;90 Route de Bétheny, 51450 Bétheny;03 26 07 88 22
Coiffure de Bétheny;Coiffeur;60 Rue de la République, 51450 Bétheny;03 26 07 77 11
Boulangerie de Cormontreuil;Boulangerie;40 Rue de la République, 51350 Cormontreuil;03 26 82 11 44
Boucherie de Cormontreuil;Boucherie;55 Rue de la République, 51350 Cormontreuil;03 26 82 55 88
Garage de Cormontreuil;Garage Automobile;120 Rue de la République, 51350 Cormontreuil;03 26 82 88 22
Coiffure de Cormontreuil;Coiffeur;70 Rue de la République, 51350 Cormontreuil;03 26 82 33 99
Boulangerie de Saint-Brice;Boulangerie;22 Rue de la République, 51370 Saint-Brice-Courcelles;03 26 04 11 22
Garage de Saint-Brice;Garage Automobile;80 Rue de la République, 51370 Saint-Brice-Courcelles;03 26 04 88 44
Boulangerie de Bezannes;Boulangerie;30 Rue de la République, 51430 Bezannes;03 26 36 11 66
Garage de Bezannes;Garage Automobile;50 Rue de la République, 51430 Bezannes;03 26 36 88 11
Optique Rémois;Opticien;Rue de Vesle, 51100 Reims;03 26 47 22 55
Pharmacie Centrale Reims;Pharmacie;Place de l'Hôtel de Ville, 51100 Reims;03 26 47 33 22
Pharmacie de Tinqueux;Pharmacie;Avenue du 29 Août 1944, 51430 Tinqueux;03 26 08 33 88
Pharmacie de Cormontreuil;Pharmacie;Rue de la République, 51350 Cormontreuil;03 26 82 11 33
Institut Océane Reims;Institut de Beauté;Avenue Jean-Jaurès, 51100 Reims;03 26 85 12 34
Salon Création Coiffure;Coiffeur;Rue de Vesle, 51100 Reims;03 26 47 78 90
Cordonnerie de la Mairie;Cordonnier;Rue de la République, 51100 Reims;03 26 47 56 78
Pressing Reims Pro;Pressing;Rue de Vesle, 51100 Reims;03 26 47 90 12
Laverie de Tinqueux;Pressing;Tinqueux;03 26 08 34 56
Mercerie Rémoise;Mercerie;Avenue Jean-Jaurès, 51100 Reims;03 26 85 55 77
Retouche Reims;Couturier;Rue de la République, 51100 Reims;03 26 47 88 44
Antiquités du secteur;Antiquaire;Reims;03 26 47 33 66
Librairie de la Mairie;Librairie;Place de la Mairie, 51100 Reims;03 26 47 22 33
Dépannage Élec Reims;Électricien;51100 Reims;06 11 33 44 55
Chauffagiste Marne Pro;Chauffagiste;51430 Tinqueux;03 26 08 11 11
Toiture Reims Pro;Couvreur;51100 Reims;03 26 47 11 11
Peintre Rémois;Peintre;51350 Cormontreuil;03 26 82 11 11
Menuiserie du secteur;Menuisier;51450 Bétheny;03 26 07 11 11
Poissonnerie du Marché;Poissonnerie;Place du Marché Jean-Jaurès, 51100 Reims;03 26 40 11 11
Taxi de Tinqueux;Taxi;51430 Tinqueux;03 26 08 20 20
Taxi de Cormontreuil;Taxi;51350 Cormontreuil;03 26 82 20 30
Ambulances de la Marne;Ambulance;51100 Reims;03 26 47 88 88
PFG Tinqueux;Pompes Funèbres;51430 Tinqueux;03 26 08 10 10
PFG Bétheny;Pompes Funèbres;51450 Bétheny;03 26 07 10 11
Café des Sports Bétheny;Bar;51450 Bétheny;03 26 07 22 11
Brasserie de la Mairie Saint-Brice;Brasserie;51370 Saint-Brice;03 26 04 77 44
Coiffure de Bezannes;Coiffeur;51430 Bezannes;03 26 36 90 12
Boucherie de Bezannes;Boucherie;51430 Bezannes;03 26 36 34 56
Le Relais Rémois;Restaurant;Reims;03 26 47 44 55
L'Estaminet Rémois;Restaurant;Reims;03 26 82 66 77
Friterie de la Cathédrale;Friterie;Reims;03 26 47 90 12
Au Bon Accueil Tinqueux;Restaurant;Tinqueux;03 26 08 11 11
Boulangerie Courlancy;Boulangerie;Quartier Courlancy, 51100 Reims;03 26 82 12 34
Boulangerie Wilson;Boulangerie;Quartier Wilson, 51100 Reims;03 26 47 56 78
Boucherie Orgeval;Boucherie;Quartier Orgeval, 51100 Reims;03 26 40 90 12
Garage de l'Hippodrome;Garage Automobile;Reims;03 26 82 34 56
Salon de Coiffure Saint-Remi;Coiffeur;Reims;03 26 47 78 90
Fleuriste de la Rive Droite;Fleuriste;Avenue Jean-Jaurès, 51100 Reims;03 26 85 12 34
Plomberie du Petit Bétheny;Plombier;51450 Bétheny;03 26 07 56 78
Garage de l'Avenue;Garage Automobile;Tinqueux;03 26 08 90 12
Boucherie de la Place;Boucherie;Cormontreuil;03 26 82 78 90
Salon Création Bezannes;Coiffeur;51430 Bezannes;03 26 36 12 34
Pressing Bétheny Pro;Pressing;51450 Bétheny;03 26 07 56 78
Laverie Saint-Brice;Pressing;51370 Saint-Brice;03 26 04 90 12
Mercerie de Reims;Mercerie;Rue de Vesle, 51100 Reims;03 26 40 78 90
Retouche Reims Centre;Couturier;51100 Reims;03 26 47 12 34
